REDE EXATA;SUPER ECONOMICO;177201;COALHADA DESNATADA VALEMILK 140G;5,00%
REDE EXATA;SUPER ECONOMICO;177001;COALHADA INTEGRAL VALEMILK 140G;5,00%
REDE EXATA;SUPER ECONOMICO;154520;DOCE DE LEITE VALEMILK 350G;5,00%
REDE EXATA;SUPER ECONOMICO;154920;DOCE DE LEITE ZERO LACT VALEMILK 300G;5,00%
REDE EXATA;SUPER ECONOMICO;197201;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;197241;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 800G;5,00%
REDE EXATA;SUPER ECONOMICO;197001;GAR IOG TRIPLO ZERO MORANGO VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;197041;GAR IOG TRIPLO ZERO MORANGO VALEMILK 800G;5,00%
REDE EXATA;SUPER ECONOMICO;188225;GAR IOGURTE AMEIXA VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;188085;GAR IOGURTE MORANGO VALEMILK 1,25KG;5,00%
REDE EXATA;SUPER ECONOMICO;188025;GAR IOGURTE MORANGO VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;188065;GAR IOGURTE MORANGO VALEMILK 900G;5,00%
REDE EXATA;SUPER ECONOMICO;188185;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 1,25KG;5,00%
REDE EXATA;SUPER ECONOMICO;188125;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;188165;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 900G;5,00%
REDE EXATA;SUPER ECONOMICO;187301;IOGURTE BICAMADA MORANGO VALEMILK 130G;5,00%
REDE EXATA;SUPER ECONOMICO;187201;IOGURTE NATURAL DESNATADO VALEMILK 150G;5,00%
REDE EXATA;SUPER ECONOMICO;187001;IOGURTE NATURAL INTEGRAL VALEMILK 150G;5,00%
REDE EXATA;SUPER ECONOMICO;187401;IOGURTE NATURAL LAR/CEN/MEL VALEMILK 150G;5,00%
REDE EXATA;SUPER ECONOMICO;198081;IOGURTE WHEY BAUNILHA VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;198041;IOGURTE WHEY MORANGO VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;198001;IOGURTE WHEY TRADICIONAL VALEMILK 170G;5,00%
REDE EXATA;SUPER ECONOMICO;152515;MANTEIGA DA TERRA VALEMILK 190G;5,00%
REDE EXATA;SUPER ECONOMICO;152560;MANTEIGA GHEE VALEMILK 160G;5,00%
REDE EXATA;SUPER ECONOMICO;152530;MANTEIGA VALEMILK 200G;5,00%
REDE EXATA;SUPER ECONOMICO;152545;MANTEIGA VALEMILK 500G;5,00%
REDE EXATA;SUPER ECONOMICO;252130;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;5,00%
REDE EXATA;SUPER ECONOMICO;252030;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;5,00%
REDE EXATA;SUPER ECONOMICO;153035;NATA COM SAL VALEMILK 200G;5,00%
REDE EXATA;SUPER ECONOMICO;120345;QUEIJO COALHO LIGHT VALEMILK 500G;5,00%
REDE EXATA;SUPER ECONOMICO;120245;QUEIJO COALHO TRAD VALEMILK 500G;5,00%
REDE EXATA;SUPER ECONOMICO;120445;QUEIJO COALHO ZERO LAC VALEMILK 500G;5,00%
REDE EXATA;SUPER ECONOMICO;121135;QUEIJO MINAS FRESCAL LIGHT VALEMILK 250G;5,00%
REDE EXATA;SUPER ECONOMICO;121035;QUEIJO MINAS FRESCAL TRAD VALEMILK 250G;5,00%
REDE EXATA;SUPER ECONOMICO;121235;QUEIJO MINAS FRESCAL ZERO VALEMILK 250G;5,00%
REDE EXATA;SUPER ECONOMICO;122090;QUEIJO MUSSARELA VALEMILK 4KG;5,00%
REDE EXATA;SUPER ECONOMICO;152130;REQUEIJAO LIGHT VALEMILK 200G;5,00%
REDE EXATA;SUPER ECONOMICO;152150;REQUEIJAO LIGHT VALEMILK 400G;5,00%
REDE EXATA;SUPER ECONOMICO;152030;REQUEIJAO TRAD VALEMILK 200G;5,00%
REDE EXATA;SUPER ECONOMICO;152050;REQUEIJAO TRAD VALEMILK 400G;5,00%
REDE EXATA;SUPER ECONOMICO;152230;REQUEIJAO ZERO LAC VALEMILK 200G;5,00%
REDE EXATA;SUPER ECONOMICO;121835;RICOTA VALEMILK 200G;5,00%
REDE CEARENSE;SUPER SOFYA;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;3,00%
REDE CEARENSE;SUPER SOFYA;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;3,00%
REDE CEARENSE;SUPER SOFYA;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;3,00%
REDE CEARENSE;SUPER SOFYA;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;177201;COALHADA DESNATADA VALEMILK 140G;3,00%
REDE CEARENSE;SUPER SOFYA;177001;COALHADA INTEGRAL VALEMILK 140G;3,00%
REDE CEARENSE;SUPER SOFYA;154520;DOCE DE LEITE VALEMILK 350G;3,00%
REDE CEARENSE;SUPER SOFYA;154920;DOCE DE LEITE ZERO LACT VALEMILK 300G;3,00%
REDE CEARENSE;SUPER SOFYA;197201;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;197241;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 800G;3,00%
REDE CEARENSE;SUPER SOFYA;197001;GAR IOG TRIPLO ZERO MORANGO VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;197041;GAR IOG TRIPLO ZERO MORANGO VALEMILK 800G;3,00%
REDE CEARENSE;SUPER SOFYA;188225;GAR IOGURTE AMEIXA VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;188085;GAR IOGURTE MORANGO VALEMILK 1,25KG;3,00%
REDE CEARENSE;SUPER SOFYA;188025;GAR IOGURTE MORANGO VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;188065;GAR IOGURTE MORANGO VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;188185;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 1,25KG;3,00%
REDE CEARENSE;SUPER SOFYA;188125;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;188165;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 900G;3,00%
REDE CEARENSE;SUPER SOFYA;187301;IOGURTE BICAMADA MORANGO VALEMILK 130G;3,00%
REDE CEARENSE;SUPER SOFYA;187201;IOGURTE NATURAL DESNATADO VALEMILK 150G;3,00%
REDE CEARENSE;SUPER SOFYA;187001;IOGURTE NATURAL INTEGRAL VALEMILK 150G;3,00%
REDE CEARENSE;SUPER SOFYA;187401;IOGURTE NATURAL LAR/CEN/MEL VALEMILK 150G;3,00%
REDE CEARENSE;SUPER SOFYA;198081;IOGURTE WHEY BAUNILHA VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;198041;IOGURTE WHEY MORANGO VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;198001;IOGURTE WHEY TRADICIONAL VALEMILK 170G;3,00%
REDE CEARENSE;SUPER SOFYA;152515;MANTEIGA DA TERRA VALEMILK 190G;3,00%
REDE CEARENSE;SUPER SOFYA;152560;MANTEIGA GHEE VALEMILK 160G;3,00%
REDE CEARENSE;SUPER SOFYA;152530;MANTEIGA VALEMILK 200G;3,00%
REDE CEARENSE;SUPER SOFYA;152545;MANTEIGA VALEMILK 500G;3,00%
REDE CEARENSE;SUPER SOFYA;252130;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;3,00%
REDE CEARENSE;SUPER SOFYA;252030;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;3,00%
REDE CEARENSE;SUPER SOFYA;153035;NATA COM SAL VALEMILK 200G;3,00%
REDE CEARENSE;SUPER SOFYA;152130;REQUEIJAO LIGHT VALEMILK 200G;3,00%
REDE CEARENSE;SUPER SOFYA;152150;REQUEIJAO LIGHT VALEMILK 400G;3,00%
REDE CEARENSE;SUPER SOFYA;152030;REQUEIJAO TRAD VALEMILK 200G;3,00%
REDE CEARENSE;SUPER SOFYA;152050;REQUEIJAO TRAD VALEMILK 400G;3,00%
REDE CEARENSE;SUPER SOFYA;152230;REQUEIJAO ZERO LAC VALEMILK 200G;3,00%
PINHEIRO;-;153035;NATA COM SAL VALEMILK 200G;2,00%
PINHEIRO;-;120345;QUEIJO COALHO LIGHT VALEMILK 500G;2,00%
PINHEIRO;-;120245;QUEIJO COALHO TRAD VALEMILK 500G;2,00%
PINHEIRO;-;120445;QUEIJO COALHO ZERO LAC VALEMILK 500G;2,00%
PINHEIRO;-;121135;QUEIJO MINAS FRESCAL LIGHT VALEMILK 250G;2,00%
PINHEIRO;-;121035;QUEIJO MINAS FRESCAL TRAD VALEMILK 250G;2,00%
PINHEIRO;-;121235;QUEIJO MINAS FRESCAL ZERO VALEMILK 250G;2,00%
PINHEIRO;-;122090;QUEIJO MUSSARELA VALEMILK 4KG;2,00%
PINHEIRO;-;121835;RICOTA VALEMILK 200G;2,00%
MIX MATEUS;-;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;1,00%
MIX MATEUS;-;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;1,00%
MIX MATEUS;-;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;1,00%
MIX MATEUS;-;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;1,00%
MIX MATEUS;-;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;1,00%
MIX MATEUS;-;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;1,00%
MIX MATEUS;-;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;1,00%
MIX MATEUS;-;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;1,00%
MIX MATEUS;-;177201;COALHADA DESNATADA VALEMILK 140G;1,00%
MIX MATEUS;-;177001;COALHADA INTEGRAL VALEMILK 140G;1,00%
MIX MATEUS;-;154520;DOCE DE LEITE VALEMILK 350G;1,00%
MIX MATEUS;-;154920;DOCE DE LEITE ZERO LACT VALEMILK 300G;1,00%
MIX MATEUS;-;197201;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 170G;1,00%
MIX MATEUS;-;197241;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 800G;1,00%
MIX MATEUS;-;197001;GAR IOG TRIPLO ZERO MORANGO VALEMILK 170G;1,00%
MIX MATEUS;-;197041;GAR IOG TRIPLO ZERO MORANGO VALEMILK 800G;1,00%
MIX MATEUS;-;188225;GAR IOGURTE AMEIXA VALEMILK 170G;1,00%
MIX MATEUS;-;188085;GAR IOGURTE MORANGO VALEMILK 1,25KG;1,00%
MIX MATEUS;-;188025;GAR IOGURTE MORANGO VALEMILK 170G;1,00%
MIX MATEUS;-;188065;GAR IOGURTE MORANGO VALEMILK 900G;1,00%
MIX MATEUS;-;188185;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 1,25KG;1,00%
MIX MATEUS;-;188125;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 170G;1,00%
MIX MATEUS;-;188165;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 900G;1,00%
MIX MATEUS;-;187301;IOGURTE BICAMADA MORANGO VALEMILK 130G;1,00%
MIX MATEUS;-;187201;IOGURTE NATURAL DESNATADO VALEMILK 150G;1,00%
MIX MATEUS;-;187001;IOGURTE NATURAL INTEGRAL VALEMILK 150G;1,00%
MIX MATEUS;-;187401;IOGURTE NATURAL LAR/CEN/MEL VALEMILK 150G;1,00%
MIX MATEUS;-;198081;IOGURTE WHEY BAUNILHA VALEMILK 170G;1,00%
MIX MATEUS;-;198041;IOGURTE WHEY MORANGO VALEMILK 170G;1,00%
MIX MATEUS;-;198001;IOGURTE WHEY TRADICIONAL VALEMILK 170G;1,00%
MIX MATEUS;-;152515;MANTEIGA DA TERRA VALEMILK 190G;1,00%
MIX MATEUS;-;152560;MANTEIGA GHEE VALEMILK 160G;1,00%
MIX MATEUS;-;152530;MANTEIGA VALEMILK 200G;1,00%
MIX MATEUS;-;152545;MANTEIGA VALEMILK 500G;1,00%
MIX MATEUS;-;252130;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;1,00%
MIX MATEUS;-;252030;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;1,00%
MIX MATEUS;-;153035;NATA COM SAL VALEMILK 200G;1,00%
MIX MATEUS;-;120345;QUEIJO COALHO LIGHT VALEMILK 500G;1,00%
MIX MATEUS;-;120245;QUEIJO COALHO TRAD VALEMILK 500G;1,00%
MIX MATEUS;-;120445;QUEIJO COALHO ZERO LAC VALEMILK 500G;1,00%
MIX MATEUS;-;121135;QUEIJO MINAS FRESCAL LIGHT VALEMILK 250G;1,00%
MIX MATEUS;-;121035;QUEIJO MINAS FRESCAL TRAD VALEMILK 250G;1,00%
MIX MATEUS;-;121235;QUEIJO MINAS FRESCAL ZERO VALEMILK 250G;1,00%
MIX MATEUS;-;122090;QUEIJO MUSSARELA VALEMILK 4KG;1,00%
MIX MATEUS;-;152130;REQUEIJAO LIGHT VALEMILK 200G;1,00%
MIX MATEUS;-;152150;REQUEIJAO LIGHT VALEMILK 400G;1,00%
MIX MATEUS;-;152030;REQUEIJAO TRAD VALEMILK 200G;1,00%
MIX MATEUS;-;152050;REQUEIJAO TRAD VALEMILK 400G;1,00%
MIX MATEUS;-;152230;REQUEIJAO ZERO LAC VALEMILK 200G;1,00%
MIX MATEUS;-;121835;RICOTA VALEMILK 200G;1,00%
GPA;-;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;10,60%
GPA;-;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;10,60%
GPA;-;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;10,60%
GPA;-;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;10,60%
GPA;-;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;10,60%
GPA;-;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;10,60%
GPA;-;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;10,60%
GPA;-;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;10,60%
GPA;-;252130;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;10,60%
GPA;-;252030;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;10,60%
GPA;-;153035;NATA COM SAL VALEMILK 200G;10,60%
GPA;-;120345;QUEIJO COALHO LIGHT VALEMILK 500G;10,60%
GPA;-;120245;QUEIJO COALHO TRAD VALEMILK 500G;10,60%
GPA;-;120445;QUEIJO COALHO ZERO LAC VALEMILK 500G;10,60%
GPA;-;121135;QUEIJO MINAS FRESCAL LIGHT VALEMILK 250G;10,60%
GPA;-;121035;QUEIJO MINAS FRESCAL TRAD VALEMILK 250G;10,60%
GPA;-;121235;QUEIJO MINAS FRESCAL ZERO VALEMILK 250G;10,60%
GPA;-;122090;QUEIJO MUSSARELA VALEMILK 4KG;10,60%
GPA;-;152130;REQUEIJAO LIGHT VALEMILK 200G;10,60%
GPA;-;152150;REQUEIJAO LIGHT VALEMILK 400G;10,60%
GPA;-;152030;REQUEIJAO TRAD VALEMILK 200G;10,60%
GPA;-;152050;REQUEIJAO TRAD VALEMILK 400G;10,60%
GPA;-;152230;REQUEIJAO ZERO LAC VALEMILK 200G;10,60%
FRANGOLANDIA;-;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;5,00%
FRANGOLANDIA;-;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;5,00%
FRANGOLANDIA;-;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;5,00%
FRANGOLANDIA;-;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;5,00%
FRANGOLANDIA;-;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;5,00%
FRANGOLANDIA;-;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;5,00%
FRANGOLANDIA;-;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;5,00%
FRANGOLANDIA;-;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;5,00%
FRANGOLANDIA;-;177201;COALHADA DESNATADA VALEMILK 140G;5,00%
FRANGOLANDIA;-;177001;COALHADA INTEGRAL VALEMILK 140G;5,00%
FRANGOLANDIA;-;154520;DOCE DE LEITE VALEMILK 350G;5,00%
FRANGOLANDIA;-;154920;DOCE DE LEITE ZERO LACT VALEMILK 300G;5,00%
FRANGOLANDIA;-;197201;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 170G;5,00%
FRANGOLANDIA;-;197241;GAR IOG TRIPLO ZERO AMEIXA VALEMILK 800G;5,00%
FRANGOLANDIA;-;197001;GAR IOG TRIPLO ZERO MORANGO VALEMILK 170G;5,00%
FRANGOLANDIA;-;197041;GAR IOG TRIPLO ZERO MORANGO VALEMILK 800G;5,00%
FRANGOLANDIA;-;188225;GAR IOGURTE AMEIXA VALEMILK 170G;5,00%
FRANGOLANDIA;-;188085;GAR IOGURTE MORANGO VALEMILK 1,25KG;5,00%
FRANGOLANDIA;-;188025;GAR IOGURTE MORANGO VALEMILK 170G;5,00%
FRANGOLANDIA;-;188065;GAR IOGURTE MORANGO VALEMILK 900G;5,00%
FRANGOLANDIA;-;188185;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 1,25KG;5,00%
FRANGOLANDIA;-;188125;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 170G;5,00%
FRANGOLANDIA;-;188165;GAR IOGURTE VITAMINA DE FRUTAS VALEMILK 900G;5,00%
FRANGOLANDIA;-;187301;IOGURTE BICAMADA MORANGO VALEMILK 130G;5,00%
FRANGOLANDIA;-;187201;IOGURTE NATURAL DESNATADO VALEMILK 150G;5,00%
FRANGOLANDIA;-;187001;IOGURTE NATURAL INTEGRAL VALEMILK 150G;5,00%
FRANGOLANDIA;-;187401;IOGURTE NATURAL LAR/CEN/MEL VALEMILK 150G;5,00%
FRANGOLANDIA;-;198081;IOGURTE WHEY BAUNILHA VALEMILK 170G;5,00%
FRANGOLANDIA;-;198041;IOGURTE WHEY MORANGO VALEMILK 170G;5,00%
FRANGOLANDIA;-;198001;IOGURTE WHEY TRADICIONAL VALEMILK 170G;5,00%
FRANGOLANDIA;-;152515;MANTEIGA DA TERRA VALEMILK 190G;5,00%
FRANGOLANDIA;-;152560;MANTEIGA GHEE VALEMILK 160G;5,00%
FRANGOLANDIA;-;152530;MANTEIGA VALEMILK 200G;5,00%
FRANGOLANDIA;-;152545;MANTEIGA VALEMILK 500G;5,00%
FRANGOLANDIA;-;252130;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;5,00%
FRANGOLANDIA;-;252030;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;5,00%
FRANGOLANDIA;-;153035;NATA COM SAL VALEMILK 200G;5,00%
FRANGOLANDIA;-;152130;REQUEIJAO LIGHT VALEMILK 200G;5,00%
FRANGOLANDIA;-;152150;REQUEIJAO LIGHT VALEMILK 400G;5,00%
FRANGOLANDIA;-;152030;REQUEIJAO TRAD VALEMILK 200G;5,00%
FRANGOLANDIA;-;152050;REQUEIJAO TRAD VALEMILK 400G;5,00%
FRANGOLANDIA;-;152230;REQUEIJAO ZERO LAC VALEMILK 200G;5,00%
-;AGUIA DA SERRA;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;2,00%
-;ATACAREJO SAO FRANCISCO;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;3,00%
-;CHOCOBALAS;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;5,00%
-;KALBIR;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;5,00%
-;MK SUPERMERCADO;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;3,00%
-;MORANGUINHO;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;3,00%
-;OFERTASSO;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;5,00%
-;POPULAR ATACADISTA;168054;BEBIDA LACTEA BANDEJA MORANGO VALEMILK 540G;4,00%
-;AGUIA DA SERRA;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;2,00%
-;ATACAREJO SAO FRANCISCO;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;3,00%
-;CHOCOBALAS;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;5,00%
-;KALBIR;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;5,00%
-;MK SUPERMERCADO;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;3,00%
-;MORANGUINHO;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;3,00%
-;OFERTASSO;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;5,00%
-;POPULAR ATACADISTA;168454;BEBIDA LACTEA BANDEJA SF/MOR VALEMILK 540G;4,00%
-;AGUIA DA SERRA;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;2,00%
-;ATACAREJO SAO FRANCISCO;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;3,00%
-;CHOCOBALAS;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;5,00%
-;KALBIR;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;5,00%
-;MK SUPERMERCADO;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;3,00%
-;MORANGUINHO;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;3,00%
-;OFERTASSO;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;5,00%
-;POPULAR ATACADISTA;138265;BEBIDA LACTEA DE AMEIXA VALEMILK 900G;4,00%
-;AGUIA DA SERRA;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;2,00%
-;ATACAREJO SAO FRANCISCO;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;3,00%
-;CHOCOBALAS;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;5,00%
-;KALBIR;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;5,00%
-;MK SUPERMERCADO;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;3,00%
-;MORANGUINHO;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;3,00%
-;OFERTASSO;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;5,00%
-;POPULAR ATACADISTA;138365;BEBIDA LACTEA DE GOIABA VALEMILK 900G;4,00%
-;AGUIA DA SERRA;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;2,00%
-;ATACAREJO SAO FRANCISCO;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;3,00%
-;CHOCOBALAS;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;5,00%
-;KALBIR;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;5,00%
-;MK SUPERMERCADO;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;3,00%
-;MORANGUINHO;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;3,00%
-;OFERTASSO;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;5,00%
-;POPULAR ATACADISTA;138465;BEBIDA LACTEA DE GRAVIOLA VALEMILK 900G;4,00%
-;AGUIA DA SERRA;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;2,00%
-;ATACAREJO SAO FRANCISCO;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;3,00%
-;CHOCOBALAS;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;5,00%
-;KALBIR;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;5,00%
-;MK SUPERMERCADO;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;3,00%
-;MORANGUINHO;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;3,00%
-;OFERTASSO;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;5,00%
-;POPULAR ATACADISTA;238070;BEBIDA LACTEA DE MORANGO DIPAULA 900G;4,00%
-;AGUIA DA SERRA;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;2,00%
-;ATACAREJO SAO FRANCISCO;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;3,00%
-;CHOCOBALAS;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;5,00%
-;KALBIR;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;5,00%
-;MK SUPERMERCADO;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;3,00%
-;MORANGUINHO;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;3,00%
-;OFERTASSO;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;5,00%
-;POPULAR ATACADISTA;138070;BEBIDA LACTEA DE MORANGO VALEMILK 900G;4,00%
-;AGUIA DA SERRA;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;2,00%
-;ATACAREJO SAO FRANCISCO;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;3,00%
-;CHOCOBALAS;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;5,00%
-;KALBIR;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;5,00%
-;MK SUPERMERCADO;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;3,00%
-;MORANGUINHO;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;3,00%
-;OFERTASSO;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;5,00%
-;POPULAR ATACADISTA;138170;BEBIDA LACTEA DE SALADA DE FRUTA VALEMILK 900G;4,00%
-;AGUIA DA SERRA;177201;COALHADA DESNATADA VALEMILK 140G;2,00%
-;ATACAREJO SAO FRANCISCO;177201;COALHADA DESNATADA VALEMILK 140G;3,00%
-;CHOCOBALAS;177201;COALHADA DESNATADA VALEMILK 140G;5,00%
-;KALBIR;177201;COALHADA DESNATADA VALEMILK 140G;5,00%
-;MK SUPERMERCADO;177201;COALHADA DESNATADA VALEMILK 140G;3,00%
-;MORANGUINHO;177201;COALHADA DESNATADA VALEMILK 140G;3,00%
-;OFERTASSO;177201;COALHADA DESNATADA VALEMILK 140G;5,00%
-;POPULAR ATACADISTA;177201;COALHADA DESNATADA VALEMILK 140G;4,00%
-;AGUIA DA SERRA;177001;COALHADA INTEGRAL VALEMILK 140G;2,00%
-;ATACAREJO SAO FRANCISCO;177001;COALHADA INTEGRAL VALEMILK 140G;3,00%
-;CHOCOBALAS;177001;COALHADA INTEGRAL VALEMILK 140G;5,00%
-;KALBIR;177001;COALHADA INTEGRAL VALEMILK 140G;5,00%
